name,price,#search,#brand,categories,#colour,#1,#1num,#2,#2num,potential_hashtag
Pull&Bear oversized  bomber jacket in grey,35.99,coat,asos petite,coats,grey,greycoat,36000,asospetitecoat,1,36001
Pull&Bear oversized  bomber jacket in grey,35.99,coat,topshop,coats,grey,greycoat,36000,topshopcoat,2600,38600
Pull&Bear oversized  bomber jacket in grey,35.99,coat,asos design,coats,grey,greycoat,36000,asosdesigncoat,3,36003
Pull&Bear oversized  bomber jacket in grey,35.99,coat,pullbear,coats,grey,greycoat,36000,pullbearcoat,4,36004
ASOS DESIGN Curve oversized rain parka in black,25.0,jacket,asos design,jackets,black,blackjacket,232000,asosdesignjacket,0,232000
ASOS DESIGN Curve oversized rain parka in black,25.0,jacket,asos curve,jackets,black,blackjacket,232000,asoscurvejacket,6,232006
ASOS DESIGN Curve oversized rain parka in black,25.0,jacket,vans,jackets,black,blackjacket,232000,vansjacket,4500,236500
ASOS DESIGN Curve oversized rain parka in black,25.0,jacket,only,jackets,black,blackjacket,232000,onlyjacket,1100,233100
ASOS 4505 mid layer fleece back jacket with reflective piping,32.0,jacket,stradivarius,jackets,dark turquoise,dark turquoisejacket,0,stradivariusjacket,1700,1700
ASOS 4505 mid layer fleece back jacket with reflective piping,32.0,jacket,only,jackets,dark turquoise,dark turquoisejacket,0,onlyjacket,1100,1100
ASOS 4505 mid layer fleece back jacket with reflective piping,32.0,jacket,mango,jackets,dark turquoise,dark turquoisejacket,0,mangojacket,7400,7400
ASOS 4505 mid layer fleece back jacket with reflective piping,32.0,jacket,asos 4505,jackets,dark turquoise,dark turquoisejacket,0,asos4505jacket,0,0
Barbour Beadnell wax jacket in navy,195.0,jacket,new look,jackets,blue,bluejacket,75000,newlookjacket,469,75469
Barbour Beadnell wax jacket in navy,195.0,jacket,topshop,jackets,blue,bluejacket,75000,topshopjacket,2000,77000
Barbour Beadnell wax jacket in navy,195.0,jacket,asos weekend collective,jackets,blue,bluejacket,75000,asosweekendcollectivejacket,0,75000
Barbour Beadnell wax jacket in navy,195.0,jacket,barbour,jackets,blue,bluejacket,75000,barbourjacket,75000,150000
Cotton:On collared quilted coat in green,17.99,coat,adidas originals,coats,green,greencoat,41000,adidasoriginalscoat,2,41002
Cotton:On collared quilted coat in green,17.99,coat,daisy street,coats,green,greencoat,41000,daisystreetcoat,1,41001
Cotton:On collared quilted coat in green,17.99,coat,napapijri,coats,green,greencoat,41000,napapijricoat,34,41034
Cotton:On collared quilted coat in green,17.99,coat,cottonon,coats,green,greencoat,41000,cottononcoat,11,41011
River Island classic coat in beige,51.0,coat,asos design,coats,beige,beigecoat,30000,asosdesigncoat,3,30003
River Island classic coat in beige,51.0,coat,asos curve,coats,beige,beigecoat,30000,asoscurvecoat,4,30004
River Island classic coat in beige,51.0,coat,river island,coats,beige,beigecoat,30000,riverislandcoat,1100,31100
River Island classic coat in beige,51.0,coat,pullbear,coats,beige,beigecoat,30000,pullbearcoat,4,30004
Topshop double breasted coat in green,65.0,coat,abercrombie fitch,coats,green,greencoat,41000,abercrombiefitchcoat,3,41003
Topshop double breasted coat in green,65.0,coat,simply be,coats,green,greencoat,41000,simplybecoat,2,41002
Topshop double breasted coat in green,65.0,coat,topshop,coats,green,greencoat,41000,topshopcoat,2600,43600
Topshop double breasted coat in green,65.0,coat,topshop,coats,green,greencoat,41000,topshopcoat,2600,43600
Topshop Sno borg zip through jacket in green,54.0,coat,topshop,coats,green,greencoat,41000,topshopcoat,2600,43600
Topshop Sno borg zip through jacket in green,54.0,coat,topshop tall,coats,green,greencoat,41000,topshoptallcoat,0,41000
Topshop Sno borg zip through jacket in green,54.0,coat,under armour,coats,green,greencoat,41000,underarmourcoat,45,41045
Topshop Sno borg zip through jacket in green,54.0,coat,topshop,coats,green,greencoat,41000,topshopcoat,2600,43600
New Look belted gilet with tie waist detail in light khaki,39.99,coat,forever new,coats,green,greencoat,41000,forevernewcoat,154,41154
New Look belted gilet with tie waist detail in light khaki,39.99,coat,other stories,coats,green,greencoat,41000,otherstoriescoat,62,41062
New Look belted gilet with tie waist detail in light khaki,39.99,coat,noisy may,coats,green,greencoat,41000,noisymaycoat,7,41007
New Look belted gilet with tie waist detail in light khaki,39.99,coat,new look,coats,green,greencoat,41000,newlookcoat,888,41888
Miss Selfridge crop borg aviator jacket in black co-ord,59.5,coat,vero moda curve,coats,black,blackcoat,133000,veromodacurvecoat,0,133000
Miss Selfridge crop borg aviator jacket in black co-ord,59.5,coat,asos 4505,coats,black,blackcoat,133000,asos4505coat,0,133000
Miss Selfridge crop borg aviator jacket in black co-ord,59.5,coat,rains,coats,black,blackcoat,133000,rainscoat,767,133767
Miss Selfridge crop borg aviator jacket in black co-ord,59.5,coat,miss selfridge,coats,black,blackcoat,133000,missselfridgecoat,75,133075
ASOS DESIGN peached puffer jacket in pink,34.0,coat,topshop,coats,pink,pinkcoat,86000,topshopcoat,2600,88600
ASOS DESIGN peached puffer jacket in pink,34.0,coat,forever new petite,coats,pink,pinkcoat,86000,forevernewpetitecoat,0,86000
ASOS DESIGN peached puffer jacket in pink,34.0,coat,asos edition,coats,pink,pinkcoat,86000,asoseditioncoat,0,86000
ASOS DESIGN peached puffer jacket in pink,34.0,coat,asos design,coats,pink,pinkcoat,86000,asosdesigncoat,3,86003
New Look Curve quilted puffer coat in dark khaki,36.99,coat,asos design,coats,beige,beigecoat,30000,asosdesigncoat,3,30003
New Look Curve quilted puffer coat in dark khaki,36.99,coat,bershka,coats,beige,beigecoat,30000,bershkacoat,2000,32000
New Look Curve quilted puffer coat in dark khaki,36.99,coat,new look plus,coats,beige,beigecoat,30000,newlookpluscoat,0,30000
Topshop Tall sleeveless puffer gilet jacket in off white,46.0,coat,bershka,coats,white,whitecoat,443000,bershkacoat,2000,445000
Topshop Tall sleeveless puffer gilet jacket in off white,46.0,coat,asos design,coats,white,whitecoat,443000,asosdesigncoat,3,443003
Topshop Tall sleeveless puffer gilet jacket in off white,46.0,coat,damson madder,coats,white,whitecoat,443000,damsonmaddercoat,0,443000
Topshop Tall sleeveless puffer gilet jacket in off white,46.0,coat,topshop tall,coats,white,whitecoat,443000,topshoptallcoat,0,443000
Berghaus Single Point wind overhead jacket in pink,66.0,coat,topshop,coats,pink,pinkcoat,86000,topshopcoat,2600,88600
Berghaus Single Point wind overhead jacket in pink,66.0,coat,adidas originals,coats,pink,pinkcoat,86000,adidasoriginalscoat,2,86002
Berghaus Single Point wind overhead jacket in pink,66.0,coat,vero moda,coats,pink,pinkcoat,86000,veromodacoat,174,86174
Berghaus Single Point wind overhead jacket in pink,66.0,coat,berghaus,coats,pink,pinkcoat,86000,berghauscoat,62,86062
Forever New formal wrap coat with tie belt in camel,115.0,coat,bershka,coats,brown,browncoat,36000,bershkacoat,2000,38000
Forever New formal wrap coat with tie belt in camel,115.0,coat,barneys originals,coats,brown,browncoat,36000,barneysoriginalscoat,0,36000
Forever New formal wrap coat with tie belt in camel,115.0,coat,forever new,coats,brown,browncoat,36000,forevernewcoat,154,36154
Forever New formal wrap coat with tie belt in camel,115.0,coat,topshop,coats,brown,browncoat,36000,topshopcoat,2600,38600
Topshop oversized collar corduroy bomber jacket in beige,65.0,coat,forever new,coats,beige,beigecoat,30000,forevernewcoat,154,30154
Topshop oversized collar corduroy bomber jacket in beige,65.0,coat,river island,coats,beige,beigecoat,30000,riverislandcoat,1100,31100
Topshop oversized collar corduroy bomber jacket in beige,65.0,coat,topshop,coats,beige,beigecoat,30000,topshopcoat,2600,32600
ASOS DESIGN Tall cotton pocket shacket in black,30.0,shacket,asos design,jackets,black,blackshacket,166,asosdesignshacket,0,166
ASOS DESIGN Tall cotton pocket shacket in black,30.0,shacket,asos tall,jackets,black,blackshacket,166,asostallshacket,0,166
ASOS DESIGN Tall cotton pocket shacket in black,30.0,shacket,asos petite,jackets,black,blackshacket,166,asospetiteshacket,0,166
ASOS DESIGN Tall cotton pocket shacket in black,30.0,shacket,asos tall,jackets,black,blackshacket,166,asostallshacket,0,166
ASOS Weekend Collective clean belted padded coat with logo in black,56.0,jacket,stradivarius,jackets,black,blackjacket,232000,stradivariusjacket,1700,233700
ASOS Weekend Collective clean belted padded coat with logo in black,56.0,jacket,river island,jackets,black,blackjacket,232000,riverislandjacket,906,232906
ASOS Weekend Collective clean belted padded coat with logo in black,56.0,jacket,new look tall,jackets,black,blackjacket,232000,newlooktalljacket,0,232000
ASOS Weekend Collective clean belted padded coat with logo in black,56.0,jacket,asos weekend collective,jackets,black,blackjacket,232000,asosweekendcollectivejacket,0,232000
Miss Selfridge Petite crop borg aviator jacket in pink,48.99,coat,topshop petite,coats,pink,pinkcoat,86000,topshoppetitecoat,0,86000
Miss Selfridge Petite crop borg aviator jacket in pink,48.99,coat,topshop,coats,pink,pinkcoat,86000,topshopcoat,2600,88600
Miss Selfridge Petite crop borg aviator jacket in pink,48.99,coat,miss selfridge,coats,pink,pinkcoat,86000,missselfridgecoat,75,86075
Miss Selfridge Petite crop borg aviator jacket in pink,48.99,coat,asos tall,coats,pink,pinkcoat,86000,asostallcoat,0,86000
Vero Moda belted wrap coat in beige,48.0,coat,topshop,coats,beige,beigecoat,30000,topshopcoat,2600,32600
Vero Moda belted wrap coat in beige,48.0,coat,asos design,coats,beige,beigecoat,30000,asosdesigncoat,3,30003
Vero Moda belted wrap coat in beige,48.0,coat,topshop,coats,beige,beigecoat,30000,topshopcoat,2600,32600
Vero Moda belted wrap coat in beige,48.0,coat,vero moda,coats,beige,beigecoat,30000,veromodacoat,174,30174
In The Style utility pocket detail belted jacket in blue,45.0,coat,new look,coats,blue,bluecoat,59000,newlookcoat,888,59888
In The Style utility pocket detail belted jacket in blue,45.0,coat,urban revivo,coats,blue,bluecoat,59000,urbanrevivocoat,0,59000
In The Style utility pocket detail belted jacket in blue,45.0,coat,in the style,coats,blue,bluecoat,59000,inthestylecoat,5,59005
In The Style utility pocket detail belted jacket in blue,45.0,coat,urban bliss,coats,blue,bluecoat,59000,urbanblisscoat,1,59001
Noisy May cord oversized shacket in brown,42.0,coat,asos curve,coats,brown,browncoat,36000,asoscurvecoat,4,36004
Noisy May cord oversized shacket in brown,42.0,coat,asos 4505,coats,brown,browncoat,36000,asos4505coat,0,36000
Noisy May cord oversized shacket in brown,42.0,coat,noisy may,coats,brown,browncoat,36000,noisymaycoat,7,36007
River Island coat with cuff detail in bright blue,72.0,coat,pullbear,coats,blue,bluecoat,59000,pullbearcoat,4,59004
River Island coat with cuff detail in bright blue,72.0,coat,river island,coats,blue,bluecoat,59000,riverislandcoat,1100,60100
River Island coat with cuff detail in bright blue,72.0,coat,vila,coats,blue,bluecoat,59000,vilacoat,66,59066
River Island coat with cuff detail in bright blue,72.0,coat,river island,coats,blue,bluecoat,59000,riverislandcoat,1100,60100
Topshop Sno ski parka coat with fur hood in black,119.0,coat,new look,coats,black,blackcoat,133000,newlookcoat,888,133888
Topshop Sno ski parka coat with fur hood in black,119.0,coat,topshop,coats,black,blackcoat,133000,topshopcoat,2600,135600
Topshop Sno ski parka coat with fur hood in black,119.0,coat,asos design,coats,black,blackcoat,133000,asosdesigncoat,3,133003
Columbia Flash Challenger cropped winbreaker jacket in peach Exclusive at ASOS,20.0,coat,topshop,coats,pink,pinkcoat,86000,topshopcoat,2600,88600
Columbia Flash Challenger cropped winbreaker jacket in peach Exclusive at ASOS,20.0,coat,adidas originals,coats,pink,pinkcoat,86000,adidasoriginalscoat,2,86002
Columbia Flash Challenger cropped winbreaker jacket in peach Exclusive at ASOS,20.0,coat,topshop,coats,pink,pinkcoat,86000,topshopcoat,2600,88600
Columbia Flash Challenger cropped winbreaker jacket in peach Exclusive at ASOS,20.0,coat,columbia,coats,pink,pinkcoat,86000,columbiacoat,998,86998
Pieces quilted bomber jacket in green,38.5,coat,miss selfridge,coats,green,greencoat,41000,missselfridgecoat,75,41075
Pieces quilted bomber jacket in green,38.5,coat,vero moda,coats,green,greencoat,41000,veromodacoat,174,41174
Pieces quilted bomber jacket in green,38.5,coat,asos petite,coats,green,greencoat,41000,asospetitecoat,1,41001
Pieces quilted bomber jacket in green,38.5,coat,pieces,coats,green,greencoat,41000,piecescoat,10,41010
New Look boxy padded zip up coat in black,40.0,coat,stradivarius,coats,black,blackcoat,133000,stradivariuscoat,1600,134600
New Look boxy padded zip up coat in black,40.0,coat,vila,coats,black,blackcoat,133000,vilacoat,66,133066
New Look boxy padded zip up coat in black,40.0,coat,new look,coats,black,blackcoat,133000,newlookcoat,888,133888
New Look boxy padded zip up coat in black,40.0,coat,bershka,coats,black,blackcoat,133000,bershkacoat,2000,135000
ASYOU brushed coat with PU inner jacket in beige,48.99,coat,na kd,coats,beige,beigecoat,30000,nakdcoat,408,30408
ASYOU brushed coat with PU inner jacket in beige,48.99,coat,asyou,coats,beige,beigecoat,30000,asyoucoat,0,30000
ASYOU mixed borg midi puffer coat in chocolate,31.49,coat,asos design,coats,brown,browncoat,36000,asosdesigncoat,3,36003
ASYOU mixed borg midi puffer coat in chocolate,31.49,coat,stradivarius,coats,brown,browncoat,36000,stradivariuscoat,1600,37600
ASYOU mixed borg midi puffer coat in chocolate,31.49,coat,topshop,coats,brown,browncoat,36000,topshopcoat,2600,38600
ASOS DESIGN leather ultimate biker jacket in black,100.0,coat,topshop,coats,black,blackcoat,133000,topshopcoat,2600,135600
ASOS DESIGN leather ultimate biker jacket in black,100.0,coat,vero moda,coats,black,blackcoat,133000,veromodacoat,174,133174
ASOS DESIGN leather ultimate biker jacket in black,100.0,coat,topshop,coats,black,blackcoat,133000,topshopcoat,2600,135600
ASOS DESIGN leather ultimate biker jacket in black,100.0,coat,asos design,coats,black,blackcoat,133000,asosdesigncoat,3,133003
Gym King utility gilet in black,50.0,coat,vero moda,coats,black,blackcoat,133000,veromodacoat,174,133174
Gym King utility gilet in black,50.0,coat,pink soda,coats,black,blackcoat,133000,pinksodacoat,1,133001
Gym King utility gilet in black,50.0,coat,gym king,coats,black,blackcoat,133000,gymkingcoat,16,133016
Gym King utility gilet in black,50.0,coat,vero moda tall,coats,black,blackcoat,133000,veromodatallcoat,0,133000
Topshop long line quilted liner coat in black,52.0,coat,asos edition,coats,black,blackcoat,133000,asoseditioncoat,0,133000
Topshop long line quilted liner coat in black,52.0,coat,asos curve,coats,black,blackcoat,133000,asoscurvecoat,4,133004
Topshop long line quilted liner coat in black,52.0,coat,asos design,coats,black,blackcoat,133000,asosdesigncoat,3,133003
Topshop long line quilted liner coat in black,52.0,coat,topshop,coats,black,blackcoat,133000,topshopcoat,2600,135600
ASOS DESIGN embellished bomber jacket in black,46.0,coat,daisy street,coats,black,blackcoat,133000,daisystreetcoat,1,133001
ASOS DESIGN embellished bomber jacket in black,46.0,coat,topshop,coats,black,blackcoat,133000,topshopcoat,2600,135600
ASOS DESIGN embellished bomber jacket in black,46.0,coat,asos design,coats,black,blackcoat,133000,asosdesigncoat,3,133003
River Island faux leather oversized biker jacket in black,75.0,coat,champion,coats,black,blackcoat,133000,championcoat,336,133336
River Island faux leather oversized biker jacket in black,75.0,coat,bershka,coats,black,blackcoat,133000,bershkacoat,2000,135000
River Island faux leather oversized biker jacket in black,75.0,coat,asos curve,coats,black,blackcoat,133000,asoscurvecoat,4,133004
River Island faux leather oversized biker jacket in black,75.0,coat,river island,coats,black,blackcoat,133000,riverislandcoat,1100,134100
ASOS DESIGN bonded shearling trench coat in grey,34.0,coat,asos edition,coats,grey,greycoat,36000,asoseditioncoat,0,36000
ASOS DESIGN bonded shearling trench coat in grey,34.0,coat,something new,coats,grey,greycoat,36000,somethingnewcoat,0,36000
ASOS DESIGN bonded shearling trench coat in grey,34.0,coat,new look,coats,grey,greycoat,36000,newlookcoat,888,36888
ASOS DESIGN bonded shearling trench coat in grey,34.0,coat,asos design,coats,grey,greycoat,36000,asosdesigncoat,3,36003
Tommy Jeans oversized hooded denim jacket in multi,130.0,coat,columbia,coats,denim dark,denim darkcoat,0,columbiacoat,998,998
Tommy Jeans oversized hooded denim jacket in multi,130.0,coat,vero moda,coats,denim dark,denim darkcoat,0,veromodacoat,174,174
Tommy Jeans oversized hooded denim jacket in multi,130.0,coat,tommy jeans,coats,denim dark,denim darkcoat,0,tommyjeanscoat,18,18
Tommy Jeans oversized hooded denim jacket in multi,130.0,coat,aria cove,coats,denim dark,denim darkcoat,0,ariacovecoat,0,0
Topshop textured short coat in grey,65.0,coat,asos design,coats,grey,greycoat,36000,asosdesigncoat,3,36003
Topshop textured short coat in grey,65.0,coat,new look petite,coats,grey,greycoat,36000,newlookpetitecoat,1,36001
Topshop textured short coat in grey,65.0,coat,asos petite,coats,grey,greycoat,36000,asospetitecoat,1,36001
Topshop textured short coat in grey,65.0,coat,topshop,coats,grey,greycoat,36000,topshopcoat,2600,38600
